id,species,n.counted,n.measured,n.total
39093,2,0,40,40
39242,2,0,31,31
39240,2,0,169,169
39236,2,0,2,2
39237,2,0,68,68
39234,2,0,218,218
38955,2,0,176,176
38956,2,326,722,1048
38893,2,0,1,1
39024,2,0,4,4
39021,2,0,128,128
39014,2,0,2,2
39016,2,0,31,31
39011,2,0,4,4
39233,2,0,120,120
39089,2,0,3,3
39090,2,0,143,143
39084,2,0,27,27
39078,2,0,472,472
38951,2,19148,537,19685
38952,2,0,108,108
38953,2,1225,407,1632
38948,2,0,67,67
38949,2,2200,274,2474
39012,2,0,5,5
38887,2,0,4,4
38888,2,0,3,3
39080,2,0,286,286
39081,2,0,249,249
39230,2,0,91,91
39227,2,0,1,1
39226,2,0,29,29
38950,2,5088,352,5440
38945,2,801,439,1240
38946,2,0,86,86
38947,2,1470,294,1764
38942,2,0,148,148
38940,2,0,2,2
39224,2,0,220,220
39220,2,0,292,292
39341,2,0,127,127
39337,2,0,5,5
39338,2,0,33,33
38941,2,0,3,3
38936,2,1464,366,1830
38937,2,953,449,1402
38840,2,352,206,558
39221,2,0,560,560
39218,2,0,421,421
39216,2,0,100,100
39217,2,0,362,362
38841,2,0,56,56
38842,2,162,165,327
38843,2,0,23,23
38933,2,0,455,455
38934,2,0,407,407
38930,2,0,47,47
39215,2,0,7,7
39334,2,0,128,128
39332,2,0,82,82
39333,2,0,225,225
38928,2,338,352,690
38929,2,0,394,394
38849,2,0,4,4
38852,2,0,78,78
38926,2,0,371,371
38927,2,0,90,90
39158,2,0,3,3
39159,2,0,1,1
39318,2,0,37,37
39319,2,0,27,27
38923,2,0,132,132
39317,2,0,10,10
39314,2,0,7,7
39157,2,1738,269,2007
38920,2,0,18,18
38921,2,0,8,8
38918,2,0,133,133
35453,2,168,28,196
35454,2,144,36,180
35457,2,0,3681,3681
35458,2,0,725,725
35459,2,0,498,498
35460,2,0,237,237
39150,2,0,171,171
39151,2,3,150,153
39147,2,0,87,87
35849,2,0,3,3
35850,2,0,1,1
35851,2,0,1,1
35853,2,0,3,3
35545,2,790,370,1160
35546,2,280,449,729
35547,2,0,274,274
35548,2,443,158,601
35775,2,0,129,129
35776,2,285,136,421
36026,2,0,1,1
36028,2,0,3,3
36249,2,0,3,3
36256,2,0,1,1
35858,2,0,46,46
35659,2,0,297,297
35661,2,456,259,715
35782,2,0,82,82
35785,2,0,95,95
36077,2,0,153,153
36079,2,161,395,556
36080,2,0,25,25
36081,2,3300,330,3630
36258,2,0,5,5
36260,2,0,7,7
36262,2,0,72,72
36033,2,0,209,209
36034,2,0,161,161
36035,2,0,172,172
36036,2,0,165,165
36275,2,0,133,133
36277,2,0,2,2
36278,2,0,6,6
36279,2,0,217,217
36280,2,200,316,516
36282,2,0,184,184
36283,2,0,3,3
36284,2,0,43,43
35667,2,0,1,1
35892,2,0,1,1
35893,2,0,15,15
35896,2,0,4,4
35897,2,0,13,13
35899,2,0,233,233
35900,2,0,220,220
36084,2,1432,200,1632
36088,2,0,15,15
35964,2,0,28,28
35965,2,0,279,279
35966,2,0,149,149
35967,2,0,42,42
35968,2,0,234,234
36037,2,0,19,19
35907,2,3015,447,3462
35908,2,0,357,357
35432,2,0,1420,1420
35902,2,0,15,15
35903,2,0,399,399
35906,2,0,248,248
35676,2,0,25,25
35969,2,0,102,102
35970,2,2,355,357
35972,2,0,12,12
36089,2,0,17,17
36090,2,0,181,181
36091,2,0,107,107
36093,2,431,286,717
36094,2,1699,238,1937
36095,2,0,12,12
35936,2,0,14,14
35937,2,0,15,15
35939,2,0,17,17
35940,2,0,237,237
35941,2,0,309,309
36044,2,0,3,3
36048,2,0,1,1
36049,2,0,1,1
35433,2,0,1909,1909
35435,2,0,582,582
35436,2,0,297,297
35864,2,436,285,721
35868,2,0,64,64
35869,2,0,14,14
36097,2,0,345,345
36101,2,0,34,34
36102,2,199,152,351
35974,2,547,328,875
35975,2,54,501,555
35976,2,0,202,202
35977,2,191,261,452
35978,2,132,188,320
35979,2,478,244,722
36054,2,0,48,48
36058,2,0,9,9
36059,2,0,3,3
35947,2,0,23,23
35438,2,0,4794,4794
35440,2,0,748,748
35871,2,0,111,111
35874,2,0,5,5
35720,2,107,312,419
35721,2,0,136,136
35723,2,0,128,128
35980,2,980,251,1231
35981,2,1870,235,2105
35982,2,5806,130,5936
35983,2,0,185,185
35985,2,0,65,65
36103,2,0,108,108
36104,2,0,70,70
36107,2,0,378,378
36108,2,369,214,583
36109,2,0,6,6
35948,2,0,33,33
35949,2,0,256,256
35950,2,0,45,45
35952,2,0,19,19
36064,2,0,339,339
35443,2,0,628,628
35878,2,309,277,586
35879,2,0,1,1
35880,2,0,6,6
35881,2,0,9,9
35882,2,0,216,216
35883,2,0,2,2
35884,2,0,1,1
36110,2,0,276,276
36111,2,10395,273,10668
36112,2,0,92,92
35986,2,0,156,156
35987,2,0,16,16
35989,2,0,3096,3096
35991,2,1214,275,1489
36074,2,0,69,69
35953,2,0,168,168
35954,2,0,34,34
35957,2,0,1,1
35445,2,0,78,78
35447,2,0,20,20
35448,2,0,352,352
35449,2,0,74,74
35730,2,0,3,3
35731,2,0,314,314
35740,2,0,1,1
35993,2,0,66,66
35996,2,0,182,182
36264,2,0,70,70
36265,2,0,163,163
36266,2,0,123,123
36267,2,0,75,75
36268,2,0,129,129
36269,2,0,47,47
35962,2,0,1,1
35450,2,0,132,132
35451,2,0,234,234
35786,2,0,39,39
35788,2,0,44,44
35790,2,0,233,233
35791,2,0,430,430
35741,2,0,3,3
35742,2,0,1,1
35743,2,0,2,2
35744,2,0,3,3
35518,2,0,2,2
35521,2,0,1,1
35523,2,0,7,7
36271,2,0,56,56
36273,2,315,236,551
35999,2,0,1,1
36003,2,0,5,5
36004,2,83,256,339
35792,2,0,47,47
35793,2,0,2,2
35794,2,0,1,1
35550,2,0,419,419
35554,2,0,375,375
35555,2,0,80,80
35524,2,0,58,58
35525,2,0,19,19
35526,2,0,21,21
35750,2,0,1,1
36007,2,0,3,3
36008,2,0,10,10
36009,2,2,69,71
35557,2,630,219,849
35558,2,1092,342,1434
35815,2,0,60,60
35817,2,0,340,340
35820,2,0,38,38
35756,2,0,1,1
35757,2,0,2,2
35528,2,0,76,76
35531,2,0,114,114
35532,2,0,172,172
36012,2,0,117,117
35561,2,96,111,207
35562,2,0,49,49
35564,2,0,464,464
35565,2,944,365,1309
35534,2,1048,262,1310
35537,2,0,219,219
35760,2,0,15,15
35761,2,0,2,2
35762,2,0,1,1
35763,2,0,10,10
35764,2,0,265,265
35766,2,0,43,43
36018,2,0,1,1
36242,2,0,22,22
36243,2,0,64,64
35568,2,0,31106,31106
35570,2,2624,328,2952
35767,2,0,100,100
35769,2,0,111,111
35772,2,0,51,51
35538,2,0,6,6
35539,2,0,3,3
35540,2,0,22,22
35541,2,0,11,11
35542,2,319,128,447
35543,2,160,254,414
36244,2,178,267,445
36247,2,246,295,541
36021,2,0,29,29
36022,2,0,191,191
36023,2,0,120,120
36024,2,0,118,118
35840,2,0,2,2
35572,2,6667,567,7234
35574,2,0,88,88
32048,2,0,23,23
32050,2,0,67,67
32051,2,0,119,119
32185,2,0,35,35
32186,2,0,42,42
32188,2,0,78,78
32190,2,0,26,26
32013,2,0,8,8
32015,2,0,351,351
32016,2,0,423,423
32017,2,0,602,602
32154,2,0,916,916
32607,2,0,58,58
32608,2,0,21,21
32609,2,0,6,6
32391,2,0,225,225
32392,2,0,159,159
32394,2,0,3,3
32191,2,0,12,12
32194,2,0,36,36
32053,2,0,59,59
32056,2,0,67,67
32155,2,0,25,25
32157,2,0,12,12
32160,2,0,88,88
32020,2,0,526,526
32022,2,0,4146,4146
32395,2,0,4,4
32622,2,0,4,4
32628,2,0,3,3
32632,2,0,82,82
32633,2,0,2,2
32634,2,0,5,5
32636,2,0,14,14
32407,2,0,56,56
32408,2,0,12,12
32409,2,0,49,49
32442,2,0,2,2
32473,2,0,1,1
32474,2,0,1,1
32266,2,0,561,561
32270,2,0,1123,1123
32246,2,0,19,19
32247,2,0,11,11
32249,2,0,421,421
32250,2,0,354,354
32252,2,0,954,954
32446,2,0,703,703
32448,2,0,2,2
32449,2,0,135,135
32453,2,0,185,185
32456,2,0,110,110
32457,2,0,55,55
32253,2,0,90,90
32259,2,0,267,267
32260,2,0,289,289
32263,2,0,304,304
32264,2,0,122,122
32265,2,0,898,898
32460,2,0,64,64
32461,2,0,72,72
32462,2,0,113,113
32274,2,0,9,9
32276,2,0,36,36
32278,2,0,1516,1516
32486,2,0,298,298
32487,2,0,112,112
32700,2,0,1,1
32704,2,0,37,37
32706,2,352,306,658
32708,2,0,43,43
32710,2,0,63,63
32711,2,0,75,75
32712,2,433,203,636
32057,2,0,177,177
32061,2,0,2120,2120
32228,2,0,200,200
32229,2,0,1070,1070
32230,2,0,11,11
32231,2,0,8,8
32023,2,0,74,74
32024,2,0,340,340
32025,2,0,119,119
32026,2,0,297,297
32030,2,0,55,55
32488,2,0,6,6
32489,2,0,194,194
32491,2,0,107,107
31860,2,0,11,11
32232,2,0,11,11
32234,2,0,2,2
32547,2,0,288,288
32279,2,0,445,445
32281,2,545,483,1028
32282,2,0,80,80
31861,2,0,31,31
31862,2,0,28,28
31863,2,0,1,1
32066,2,0,44,44
32067,2,0,92,92
32068,2,0,12,12
32069,2,0,1,1
32196,2,0,7,7
32199,2,0,214,214
32286,2,0,366,366
32287,2,0,4086,4086
32288,2,0,597,597
32290,2,0,288,288
32555,2,0,1,1
32558,2,0,1,1
31867,2,0,20,20
32201,2,0,221,221
32202,2,0,244,244
32203,2,0,373,373
32204,2,0,302,302
32073,2,0,42,42
32074,2,0,1,1
32075,2,0,16,16
32560,2,0,1,1
32566,2,0,4,4
32567,2,0,1,1
32291,2,0,87,87
32293,2,0,2598,2598
31872,2,0,95,95
31874,2,0,60,60
31875,2,0,59,59
32078,2,0,108,108
32206,2,0,18,18
32207,2,136,168,304
32208,2,277,230,507
32209,2,0,8,8
32294,2,0,268,268
32295,2,0,223,223
32296,2,0,19,19
32297,2,0,217,217
32299,2,57,1021,1078
32568,2,0,252,252
32570,2,0,1,1
32571,2,0,49,49
31878,2,0,183,183
31879,2,0,211,211
31881,2,0,278,278
32210,2,2,43,45
32213,2,0,822,822
32215,2,0,108,108
32216,2,0,82,82
32082,2,78,52,130
32083,2,245,335,580
32574,2,0,1,1
32578,2,0,3,3
32581,2,0,29,29
32582,2,0,5,5
32301,2,1650,621,2271
32302,2,0,39,39
31885,2,0,365,365
32085,2,0,313,313
32086,2,5676,516,6192
32220,2,0,193,193
32221,2,0,203,203
32360,2,0,98,98
32162,2,0,15,15
32165,2,0,593,593
32166,2,0,195,195
32222,2,0,13,13
32223,2,0,1,1
32225,2,0,193,193
32226,2,0,291,291
32091,2,210,425,635
32092,2,0,445,445
32093,2,60,60,120
32094,2,0,69,69
32095,2,0,232,232
32594,2,0,277,277
32365,2,0,10,10
32168,2,0,289,289
32169,2,0,310,310
32172,2,0,119,119
32173,2,0,344,344
32031,2,0,3,3
32033,2,0,238,238
32096,2,360,180,540
32097,2,1047,349,1396
32098,2,0,216,216
32099,2,315,235,550
32100,2,0,80,80
32101,2,0,44,44
31999,2,0,3,3
32000,2,0,3,3
32368,2,0,2,2
32371,2,0,60,60
32372,2,0,8,8
32638,2,0,27,27
32639,2,0,39,39
32641,2,0,227,227
31987,2,0,1,1
31988,2,0,4,4
31989,2,0,5,5
31990,2,0,42,42
31991,2,0,65,65
32038,2,0,664,664
32041,2,0,812,812
32175,2,0,70,70
32178,2,0,399,399
32004,2,0,1,1
32005,2,0,24,24
32006,2,0,143,143
32007,2,0,589,589
32008,2,0,217,217
32102,2,0,91,91
32103,2,0,39,39
32105,2,0,43,43
32642,2,0,182,182
32645,2,0,21,21
32647,2,0,111,111
32648,2,0,136,136
32649,2,0,16,16
32377,2,0,5,5
32380,2,0,78,78
32381,2,0,74,74
31992,2,0,122,122
31993,2,0,20,20
31994,2,0,162,162
32180,2,0,7,7
32181,2,0,20,20
32182,2,0,49,49
32184,2,0,17,17
32043,2,0,310,310
32044,2,0,641,641
32046,2,0,148,148
32106,2,0,22,22
32107,2,0,42,42
32109,2,0,19,19
32009,2,0,72,72
32011,2,291,395,686
32382,2,0,201,201
32384,2,0,425,425
32385,2,0,9,9
32386,2,0,471,471
32387,2,0,19,19
32388,2,432,399,831
32389,2,0,173,173
32599,2,0,84,84
32602,2,0,180,180
32603,2,0,6,6
32665,2,0,11,11
32667,2,155,232,387
32668,2,0,65,65
32669,2,0,125,125
32670,2,0,3,3
32672,2,0,1,1
32673,2,0,2,2
32674,2,0,1,1
32717,2,0,42,42
32718,2,0,56,56
32719,2,0,139,139
32720,2,0,107,107
32721,2,0,52,52
32722,2,0,97,97
32723,2,493,343,836
32682,2,0,20,20
32684,2,0,2,2
32685,2,0,2,2
32687,2,0,2,2
32725,2,393,180,573
32727,2,0,33,33
32728,2,0,18,18
32729,2,0,50,50
32689,2,0,173,173
32691,2,0,17,17
32692,2,0,40,40
32731,2,0,94,94
32732,2,0,30,30
32733,2,0,57,57
32651,2,0,42,42
32652,2,0,41,41
32653,2,0,163,163
32654,2,0,237,237
32655,2,0,22,22
32659,2,0,4,4
32660,2,0,22,22
32661,2,0,2,2
32662,2,0,15,15
32663,2,0,69,69
56447,2,0,14,14
56448,2,0,6,6
56449,2,0,7,7
56453,2,0,4,4
56384,2,0,109,109
56385,2,126,303,429
56389,2,0,26,26
56760,2,0,7,7
56761,2,0,88,88
56762,2,0,61,61
56765,2,0,7,7
56625,2,838,373,1211
56626,2,0,4,4
56629,2,0,6,6
56457,2,0,1,1
56459,2,0,1,1
56395,2,0,230,230
56397,2,0,144,144
56630,2,0,60,60
56631,2,0,26,26
56632,2,0,19,19
56633,2,0,6,6
56636,2,0,11,11
56767,2,0,36,36
56769,2,0,30,30
56772,2,0,53,53
56773,2,0,115,115
56774,2,673,232,905
56775,2,304,148,452
56778,2,0,1,1
56639,2,0,95,95
56640,2,0,47,47
56643,2,0,2,2
56651,2,1158,178,1336
56514,2,313,163,476
56515,2,0,61,61
56518,2,0,5,5
56519,2,0,91,91
56522,2,0,130,130
56653,2,0,31,31
56654,2,0,53,53
56655,2,0,35,35
56656,2,0,34,34
56657,2,0,20,20
56659,2,0,192,192
56661,2,0,6,6
56665,2,0,226,226
56530,2,84,174,258
56533,2,0,366,366
56535,2,0,55,55
56536,2,0,4,4
56540,2,0,1,1
56669,2,0,85,85
56672,2,84,99,183
56674,2,0,1,1
56677,2,0,1,1
56679,2,0,233,233
56680,2,0,427,427
56681,2,0,230,230
56542,2,0,30,30
56549,2,0,53,53
56550,2,587,185,772
56551,2,312,339,651
56554,2,0,47,47
56686,2,0,13,13
56687,2,0,9,9
56692,2,0,4,4
56695,2,0,2,2
56696,2,0,1,1
56833,2,531,219,750
56834,2,0,99,99
56838,2,2314,250,2564
56839,2,0,1482,1482
56840,2,0,692,692
56841,2,0,328,328
56850,2,0,656,656
56852,2,339,171,510
56399,2,0,61,61
56402,2,2375,306,2681
56404,2,169,303,472
56405,2,0,114,114
56498,2,0,53,53
56500,2,0,5,5
56501,2,0,23,23
56502,2,0,266,266
56503,2,0,112,112
56706,2,0,2,2
56709,2,0,18,18
56560,2,0,19,19
56562,2,0,29,29
56506,2,0,220,220
56508,2,0,64,64
56509,2,0,59,59
56510,2,0,165,165
56511,2,0,202,202
56565,2,0,72,72
56567,2,27,243,270
56568,2,0,1,1
56569,2,0,10,10
56570,2,0,128,128
56722,2,0,150,150
56723,2,0,122,122
56724,2,0,4,4
56572,2,0,1,1
56575,2,82,269,351
56577,2,0,167,167
56580,2,0,205,205
56581,2,0,1,1
56582,2,0,214,214
56584,2,0,98,98
56725,2,47,143,190
56726,2,0,25,25
56731,2,103,222,325
56737,2,0,310,310
56588,2,0,107,107
56589,2,0,11,11
56412,2,0,100,100
56413,2,0,68,68
56487,2,0,14,14
56493,2,0,11,11
56591,2,0,1,1
56592,2,0,7,7
56597,2,0,8,8
56598,2,267,189,456
56738,2,0,50,50
56742,2,0,67,67
56420,2,0,9,9
56421,2,0,2,2
56743,2,0,239,239
56746,2,0,537,537
56747,2,0,92,92
56748,2,0,39,39
56751,2,0,35,35
56600,2,117,205,322
56603,2,440,192,632
56423,2,0,35,35
56424,2,0,12,12
56427,2,0,40,40
56604,2,0,24,24
56605,2,0,11,11
56611,2,719,217,936
56782,2,216,271,487
56783,2,0,138,138
56784,2,0,34,34
56430,2,0,96,96
56435,2,277,114,391
56436,2,807,137,944
56438,2,0,64,64
56439,2,0,157,157
56372,2,0,260,260
56374,2,2393,324,2717
56376,2,332,399,731
56377,2,0,30,30
56792,2,0,2,2
56795,2,3640,230,3870
56796,2,0,183,183
56616,2,2355,299,2654
56440,2,0,106,106
56441,2,189,239,428
56379,2,0,13,13
56382,2,327,360,687
56617,2,0,27,27
56619,2,0,61,61
56621,2,458,284,742
56623,2,0,21,21
56755,2,0,14,14
56756,2,0,18,18
56757,2,0,4,4
56955,2,0,57,57
56956,2,84,75,159
56957,2,0,16,16
56810,2,0,2,2
56821,2,0,45,45
56856,2,0,185,185
56857,2,375,182,557
56859,2,0,57,57
56822,2,0,66,66
56824,2,0,4,4
56825,2,0,27,27
56861,2,0,3390,3390
56862,2,0,3979,3979
56865,2,270,220,490
56827,2,65,213,278
56828,2,0,284,284
56829,2,339,270,609
56830,2,143,217,360
56831,2,0,355,355
56832,2,0,237,237
56867,2,0,13,13
56870,2,0,907,907
56871,2,0,846,846
56872,2,0,51,51
56877,2,0,33,33
56879,2,0,207,207
56880,2,0,18,18
56881,2,0,23,23
56882,2,0,2,2
56884,2,0,159,159
56892,2,0,74,74
56893,2,0,21,21
56897,2,0,3,3
56910,2,0,3,3
56911,2,0,30,30
56912,2,133,258,391
56913,2,0,124,124
56914,2,561,237,798
56915,2,840,185,1025
56918,2,0,253,253
56919,2,1269,214,1483
56921,2,3543,207,3750
56925,2,192,258,450
56927,2,0,119,119
56932,2,802,204,1006
56943,2,0,95,95
56797,2,663,235,898
56799,2,0,33,33
56803,2,338,270,608
56806,2,329,213,542
56807,2,0,3,3
56944,2,0,36,36
56946,2,0,23,23
56947,2,269,259,528
56948,2,291,166,457
39013,2,0,7,7
62718,2,0,4,4
62721,2,0,171,171
62722,2,523,176,699
62723,2,0,68,68
62724,2,0,58,58
62600,2,0,271,271
62601,2,0,41,41
62602,2,0,10,10
62797,2,0,94,94
62799,2,0,20,20
62768,2,423,144,567
62770,2,0,181,181
62774,2,527,253,780
62866,2,924,335,1259
62867,2,1694,280,1974
62605,2,0,279,279
62606,2,0,221,221
62610,2,0,2,2
62730,2,0,101,101
62901,2,0,11,11
62902,2,1099,349,1448
62904,2,636,224,860
62905,2,0,129,129
62906,2,0,67,67
62803,2,0,25,25
62805,2,0,147,147
62873,2,0,5,5
62874,2,0,330,330
62876,2,2684,259,2943
62775,2,0,80,80
62776,2,236,254,490
62779,2,0,24,24
62780,2,0,100,100
62782,2,0,66,66
63107,2,0,1,1
62985,2,0,2,2
62987,2,0,1,1
62990,2,0,23,23
63122,2,1716,211,1927
62995,2,0,10,10
62998,2,0,1,1
63000,2,0,243,243
63003,2,0,11,11
63004,2,152,105,257
63005,2,0,6,6
63006,2,6,3,9
63123,2,324,239,563
63010,2,0,1,1
63011,2,0,6,6
63012,2,0,16,16
63016,2,27,110,137
63020,2,288,129,417
63022,2,0,90,90
62971,2,0,1,1
63024,2,1,236,237
63025,2,609,285,894
63030,2,296,268,564
63031,2,652,331,983
63032,2,202,353,555
63033,2,231,258,489
63037,2,1697,295,1992
63038,2,251,267,518
63039,2,0,91,91
63040,2,226,254,480
63042,2,993,267,1260
63044,2,621,150,771
62663,2,0,74,74
62664,2,0,85,85
62665,2,0,16,16
62733,2,0,18,18
62734,2,93,206,299
62736,2,0,38,38
62611,2,0,7,7
62612,2,0,2,2
62614,2,0,4,4
62806,2,175,181,356
62808,2,74,211,285
62810,2,0,55,55
62811,2,0,57,57
62812,2,0,141,141
62939,2,0,2,2
62940,2,0,13,13
62941,2,0,6,6
62667,2,0,3,3
62669,2,0,22,22
62673,2,0,27,27
62674,2,0,108,108
62539,2,0,238,238
62540,2,365,310,675
62615,2,0,71,71
62617,2,420,194,614
62618,2,0,224,224
62619,2,210,168,378
62621,2,0,22,22
62942,2,0,206,206
62943,2,27,107,134
62949,2,0,20,20
62950,2,0,2,2
62813,2,0,77,77
62542,2,0,19,19
62543,2,0,2,2
62546,2,0,86,86
62547,2,0,2,2
62548,2,0,80,80
62551,2,0,164,164
62675,2,0,12,12
62815,2,288,280,568
62816,2,326,165,491
62818,2,154,288,442
62819,2,0,131,131
62907,2,0,105,105
62908,2,38,125,163
62678,2,0,7,7
62679,2,130,159,289
62680,2,0,126,126
62681,2,66,134,200
62682,2,0,13,13
62683,2,237,185,422
62687,2,0,16,16
62552,2,0,83,83
62553,2,0,202,202
62554,2,526,249,775
62555,2,0,323,323
62628,2,0,223,223
62629,2,0,230,230
62630,2,0,21,21
62637,2,0,2,2
62910,2,2385,160,2545
62911,2,0,23,23
62912,2,0,114,114
62914,2,0,7,7
62915,2,0,75,75
62916,2,913,183,1096
62823,2,0,2,2
62824,2,0,145,145
62556,2,0,241,241
62557,2,0,575,575
62558,2,0,155,155
62563,2,0,249,249
62689,2,0,1,1
62518,2,0,7,7
62521,2,0,8,8
62523,2,0,7,7
62638,2,0,1,1
62825,2,860,305,1165
62827,2,1045,115,1160
62828,2,525,150,675
62829,2,10305,357,10662
62830,2,2343,327,2670
62832,2,0,37,37
62917,2,0,6,6
62695,2,0,24,24
62696,2,90,169,259
62698,2,0,44,44
62699,2,0,6,6
62566,2,0,82,82
62648,2,0,42,42
62650,2,0,43,43
62527,2,491,105,596
62919,2,0,50,50
62923,2,0,2,2
62924,2,95,215,310
62925,2,44,212,256
62926,2,0,43,43
62927,2,0,7,7
62833,2,0,112,112
62834,2,0,75,75
62571,2,0,67,67
62572,2,0,19,19
62575,2,0,44,44
62702,2,0,21,21
62529,2,0,1,1
62531,2,0,3,3
62536,2,238,377,615
62537,2,0,130,130
62835,2,0,39,39
62836,2,0,16,16
62837,2,0,113,113
62838,2,0,185,185
62842,2,0,66,66
62929,2,0,26,26
62704,2,0,105,105
62706,2,393,234,627
62708,2,0,29,29
62709,2,0,14,14
62578,2,0,7,7
62579,2,0,54,54
62653,2,0,70,70
62654,2,0,87,87
62658,2,0,2,2
62661,2,0,29,29
62878,2,0,12,12
62935,2,0,31,31
62936,2,0,1,1
62843,2,422,258,680
62844,2,1247,285,1532
62581,2,0,51,51
62582,2,0,5,5
62583,2,0,25,25
62585,2,0,271,271
62586,2,0,228,228
62588,2,0,69,69
62589,2,313,305,618
62744,2,0,53,53
62880,2,0,49,49
62881,2,0,49,49
62884,2,0,2,2
62783,2,0,264,264
62784,2,0,190,190
62845,2,960,312,1272
62846,2,126,34,160
62851,2,0,300,300
62853,2,0,4,4
62746,2,0,50,50
62747,2,0,115,115
62748,2,0,20,20
62749,2,0,33,33
62750,2,0,53,53
62751,2,338,227,565
62752,2,0,87,87
62590,2,0,130,130
62591,2,0,36,36
62592,2,0,76,76
62785,2,210,241,451
62787,2,0,241,241
62788,2,203,421,624
62790,2,0,117,117
62792,2,0,125,125
62759,2,184,241,425
62761,2,628,371,999
62763,2,698,375,1073
62764,2,1110,399,1509
62854,2,103,203,306
62855,2,0,16,16
62594,2,0,47,47
62595,2,0,244,244
62597,2,0,156,156
62598,2,0,240,240
62715,2,0,104,104
62716,2,0,136,136
62889,2,0,7,7
62895,2,0,10,10
62896,2,0,2,2
62794,2,114,201,315
62857,2,2504,251,2755
62860,2,0,126,126
62861,2,0,5,5
62862,2,0,8,8
62863,2,0,1,1
62864,2,443,160,603
62766,2,399,249,648
63045,2,76,182,258
63047,2,0,64,64
63048,2,0,153,153
63049,2,0,61,61
63050,2,0,12,12
63051,2,401,111,512
63052,2,587,231,818
63053,2,0,338,338
63056,2,0,253,253
63058,2,383,111,494
63061,2,1655,209,1864
63065,2,0,11,11
62951,2,0,8,8
62953,2,0,15,15
62961,2,0,1,1
63070,2,0,66,66
63071,2,283,67,350
63072,2,430,144,574
63074,2,0,12,12
63075,2,0,8,8
62964,2,0,1,1
62967,2,0,8,8
62970,2,0,18,18
63086,2,0,33,33
62982,2,0,3,3
63089,2,0,8,8
63090,2,0,2,2
63093,2,0,1,1
63094,2,0,1,1
67269,2,0,1,1
67272,2,0,4,4
67273,2,0,46,46
67274,2,0,24,24
67275,2,0,14,14
67276,2,0,35,35
67277,2,0,87,87
67182,2,0,257,257
67186,2,0,3,3
67189,2,0,4,4
67191,2,0,20,20
67408,2,0,55,55
67410,2,0,3,3
67416,2,0,2,2
67417,2,0,51,51
67281,2,0,1,1
67282,2,0,9,9
67283,2,0,16,16
67287,2,0,105,105
67447,2,0,24,24
67448,2,0,25,25
67449,2,0,1,1
67450,2,0,5,5
67292,2,0,38,38
67293,2,0,26,26
67294,2,0,6,6
67295,2,0,1,1
67296,2,0,12,12
67298,2,0,3,3
67300,2,0,7,7
67302,2,0,4,4
67303,2,0,8,8
67304,2,0,12,12
67305,2,0,13,13
67418,2,0,5,5
67420,2,0,1,1
67422,2,673,201,874
67306,2,0,5,5
67308,2,0,20,20
67309,2,0,1,1
67313,2,0,10,10
67316,2,0,2,2
67437,2,0,1,1
67438,2,0,20,20
67440,2,0,1,1
67317,2,0,1,1
67318,2,0,41,41
67320,2,0,3,3
67321,2,0,17,17
67322,2,0,48,48
67323,2,0,83,83
67324,2,0,110,110
67327,2,479,170,649
67205,2,0,121,121
67206,2,226,343,569
67208,2,1175,217,1392
67209,2,472,202,674
67214,2,0,12,12
67180,2,0,1,1
67335,2,0,4,4
67338,2,0,81,81
67339,2,0,8,8
67341,2,356,243,599
67342,2,456,206,662
67344,2,0,52,52
67225,2,0,1,1
67345,2,0,21,21
67355,2,0,24,24
67117,2,0,143,143
67120,2,0,1,1
67121,2,0,2,2
67123,2,0,16,16
67124,2,0,48,48
67125,2,0,137,137
67126,2,0,111,111
67127,2,0,40,40
67128,2,0,16,16
67129,2,0,5,5
67130,2,0,10,10
67131,2,57,325,382
67132,2,0,19,19
67134,2,175,238,413
67137,2,0,95,95
67140,2,0,1,1
67141,2,0,49,49
67101,2,0,1,1
67103,2,0,1,1
67104,2,0,11,11
67105,2,0,289,289
67107,2,0,124,124
67108,2,0,41,41
67142,2,0,112,112
67143,2,286,199,485
67144,2,0,107,107
67145,2,0,122,122
67146,2,0,94,94
67147,2,0,189,189
67150,2,0,6,6
67153,2,0,3,3
67109,2,0,279,279
67111,2,0,67,67
67112,2,402,245,647
67114,2,0,33,33
67115,2,0,13,13
67116,2,0,195,195
67192,2,0,2,2
67193,2,0,2,2
67195,2,0,3,3
67197,2,0,68,68
67198,2,0,32,32
67202,2,0,16,16
67203,2,332,266,598
67204,2,0,157,157
67368,2,0,7,7
67369,2,0,6,6
67370,2,0,16,16
67371,2,0,7,7
67373,2,0,38,38
67377,2,0,76,76
67242,2,0,5,5
67243,2,0,23,23
67248,2,0,1,1
67249,2,0,5,5
67250,2,0,58,58
67154,2,0,1,1
67156,2,0,85,85
67157,2,291,166,457
67161,2,0,4,4
67380,2,0,18,18
67386,2,0,6,6
67390,2,303,192,495
67256,2,0,104,104
67165,2,0,1,1
67166,2,0,1,1
67177,2,0,70,70
67391,2,304,158,462
67392,2,0,78,78
67393,2,1392,250,1642
67394,2,0,68,68
67401,2,0,5,5
67402,2,0,1,1
67535,2,0,33,33
67539,2,0,137,137
67542,2,0,5,5
67656,2,808,385,1193
67659,2,0,1,1
67661,2,0,151,151
67662,2,363,167,530
67700,2,0,25,25
67701,2,0,5,5
67706,2,0,195,195
67707,2,0,16,16
67709,2,0,58,58
67356,2,0,4,4
